treat,saw_ads,sales,past_sales,female
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,4.96,0
1,1,8.29,0,0
1,1,2.5999999,0,0
1,1,0,0,1
1,1,0,0,0
0,0,0,0,1
0,1,0,0,0
0,1,0,0,1
1,1,0,0,0
1,0,0,0,0
1,0,9.7399998,0,0
0,0,0,0,0
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,0
0,1,0,0,1
0,0,0,0,0
1,1,5.6199999,0,1
0,0,0,15.46,1
1,1,0,0,1
0,1,0,0,0
1,0,0,0,1
1,0,0,0,0
1,0,11.51,0,1
1,0,17.76,0,1
1,1,4.96,0,1
0,1,0,10.98,1
1,1,0,0,1
0,1,5.6700001,0,1
1,1,0,6.8600001,1
1,1,0,0,1
0,1,0,0,0
0,1,0,0,1
1,0,0,0,1
0,1,0,0,1
0,1,0,0,0
0,1,9.1499996,0,1
1,1,0,0,1
1,1,8.5600004,0,1
1,1,0,0,1
1,1,8.25,0,0
1,1,0,0,1
0,0,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,0,0,0,0
1,0,0,0,0
1,0,0,0,1
0,1,0,0,0
1,1,0,0,0
1,0,0,0,1
0,0,0,0,1
1,1,0,0,1
1,1,0,0,0
1,1,0,0,0
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,0,0,0,1
0,0,0,0,0
1,1,0,0,0
0,1,0,0,0
0,1,0,3.3099999,0
1,1,0,0,1
1,1,0,10.09,1
0,1,3.48,0,0
0,0,0,0,1
1,1,6.5599999,0,1
1,1,4.96,0,1
0,1,0,0,0
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,0
1,1,0,0,0
1,1,0,0,1
1,1,0,0,1
0,1,0,8.8900003,1
0,1,0,0,1
0,1,0,0,1
0,0,0,0,1
1,0,0,0,0
0,1,0,0,1
1,1,0,0,1
1,1,0,6.25,1
0,1,0,3.02,0
1,1,0,0,1
1,1,0,0,1
1,1,5.25,0,1
0,0,0,0,1
1,1,0,0,1
1,1,0,0,0
1,1,0,2.54,0
1,1,0,0,0
1,1,0,4.7600002,0
0,1,0,0,0
1,1,0,0,1
0,0,0,0,1
0,0,0,11.32,1
1,1,0,8.9099998,1
1,1,0,0,0
0,1,0,0,1
1,0,0,0,1
1,1,0,0,1
1,1,0,0,0
0,1,8.6099997,0,1
0,1,0,0,1
0,1,0,0,0
1,1,0,0,1
1,0,0,0,1
1,0,0,0,1
1,1,0,0,1
1,1,4.46,0,0
0,1,0,8.4700003,1
0,1,0,0,1
1,1,0,5.8600001,1
1,0,0,0,1
1,1,6.9299998,0,0
0,1,0,0,1
1,1,0,0,1
1,1,0,5.1300001,0
1,0,0,0,1
0,1,0,0,0
0,0,0,9.46,0
0,0,0,0,1
0,1,0,0,1
0,1,7.0100002,0,1
1,1,5.77,0,1
1,1,0,0,1
0,0,0,0,1
1,1,4.7600002,0,1
1,1,9.1599998,0,1
0,0,13.96,0,1
1,1,9.0200005,0,1
1,1,0,3.1600001,1
0,1,0,0,0
0,1,0,0,1
1,1,0,0,1
0,0,0,0,0
0,0,0,0,1
1,0,0,0,0
1,0,0,15.85,1
1,1,0,7.71,1
0,0,0,0,1
1,0,0,0,1
1,1,0,0,0
1,1,0,7.1300001,1
1,1,0,0,1
1,0,0,0,1
1,1,0,0,1
1,1,0,0,0
1,1,5.1199999,3.73,1
0,0,0,0,1
0,1,4.4099998,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,0,0,0,1
1,1,0,8.1700001,1
1,1,0,0,1
0,0,0,0,0
1,1,0,0,1
1,1,0,8.1099997,1
0,1,5.3800001,0,1
1,1,0,8.1800003,1
0,1,0,0,1
1,0,0,0,1
1,0,0,0,1
0,1,6.2399998,0,1
0,1,7.5799999,0,0
0,0,0,0,1
0,1,0,0,1
0,1,0,3.8699999,0
1,0,11.37,0,1
1,1,0,0,1
1,1,0,0,0
1,0,0,0,0
1,1,0,0,1
0,1,0,0,1
0,1,0,0,0
0,1,0,0,0
1,0,0,0,0
0,1,0,0,1
0,1,0,0,0
1,0,0,0,1
1,1,0,0,1
1,1,0,0,0
1,1,0,0,1
0,1,0,0,0
1,0,0,0,1
0,1,9.4499998,0,1
0,1,0,0,1
1,0,0,0,1
0,0,0,0,1
1,0,0,0,0
0,0,0,0,1
0,0,0,0,1
0,1,0,0,0
0,1,0,0,1
0,1,0,0,1
0,0,0,0,1
1,1,0,2.9000001,0
1,1,0,7.1100001,1
1,1,0,0,1
0,0,0,0,1
1,1,0,0,1
1,0,0,0,0
1,1,0,0,1
0,0,0,0,1
0,1,0,0,1
1,1,7.1900001,0,1
1,1,0,0,1
0,1,4.4699998,0,1
0,0,0,0,1
1,1,0,0,0
0,1,6.0300002,0,1
1,1,0,6.8800001,1
0,1,0,4.8499999,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,0,0,0,1
1,1,5.1700001,0,1
0,1,5.9400001,0,1
1,1,0,0,1
0,1,0,0,1
1,1,0,7.5,1
0,1,0,0,1
0,0,0,0,1
0,0,0,0,1
1,1,0,0,0
1,0,0,0,1
0,1,0,5.3600001,1
1,0,0,0,1
1,1,0,0,1
1,0,0,0,1
0,1,0,0,1
1,1,6.6399999,6.4899998,1
0,1,0,0,1
1,0,0,0,1
1,0,0,0,0
0,0,0,0,1
0,0,0,0,1
0,0,0,0,1
1,0,0,5.96,1
1,1,0,0,0
1,0,0,0,1
0,1,0,0,1
0,1,0,0,1
1,0,14.73,0,1
1,0,0,0,1
1,1,4.2399998,0,0
1,0,0,0,0
0,1,0,0,0
1,1,0,0,1
0,1,0,0,1
0,1,0,10.99,1
1,0,0,0,0
1,1,3.26,0,0
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,0,0,0,1
0,1,4.3299999,0,0
1,1,0,0,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,0
0,1,0,0,1
0,1,0,0,0
1,1,0,0,1
0,0,0,0,1
0,0,0,0,0
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,0,8.3199997,0,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,4.48,3.79,0
1,1,6.5900002,0,1
1,0,0,0,1
0,1,0,0,1
1,1,5.9699998,0,1
0,1,0,0,0
0,1,0,0,1
1,1,0,0,0
1,0,0,0,1
1,0,0,0,1
0,0,0,0,1
1,1,0,0,0
1,1,7.5100002,9.0100002,1
1,1,0,0,1
1,0,0,0,0
1,1,0,0,0
1,1,0,0,0
0,0,0,0,0
0,1,0,0,1
1,1,0,0,1
1,1,0,0,0
1,1,7.0999999,0,1
0,1,8.2399998,0,1
0,0,16,0,1
0,1,0,0,1
0,1,0,0,1
0,1,13.18,0,1
1,1,4.7399998,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,0,0,0,1
1,1,0,0,0
0,1,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,4.7600002,0
1,1,5.0599999,0,1
0,0,0,0,1
0,0,0,0,1
1,1,0,0,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,0,9.2700005,0,1
1,1,0,0,1
1,0,0,0,1
1,0,0,0,0
1,1,0,0,1
1,0,0,0,1
0,1,4.0599999,0,1
0,1,0,0,0
1,1,0,0,0
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,0,0,9.6800003,0
0,0,0,0,1
1,1,0,0,0
0,1,0,0,0
1,0,0,0,1
0,0,0,0,1
0,1,0,0,1
1,0,0,0,1
0,1,3.3699999,0,0
0,1,5.5100002,0,1
1,1,0,0,1
0,1,0,0,0
0,1,0,0,0
1,1,0,0,0
1,1,2.6300001,0,0
1,1,0,0,1
1,1,0,7.5,1
1,1,0,0,1
0,1,0,0,1
1,1,0,0,0
1,1,0,0,1
1,1,0,0,1
0,0,0,0,0
0,1,0,0,0
1,1,0,0,1
0,0,0,0,1
1,0,0,0,0
1,0,0,0,0
0,1,0,0,0
1,1,0,0,0
1,1,4.5300002,4.9400001,0
1,0,8.4399996,0,1
1,1,0,0,1
0,1,0,0,1
1,1,0,4.52,0
1,0,10.33,0,1
1,0,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,0,0,0,1
1,1,0,0,1
0,0,0,0,1
0,0,0,0,0
1,1,0,0,0
0,1,3.0799999,0,0
1,1,0,0,1
0,1,4.23,0,1
1,1,4.6399999,0,1
1,0,0,0,1
1,0,0,14.55,1
1,1,0,8.9899998,1
0,1,4.3899999,0,1
1,1,0,0,1
1,0,0,12.19,1
1,0,0,0,1
1,1,0,0,1
1,0,0,0,1
0,1,0,7.1500001,1
1,1,0,0,1
1,1,0,0,1
0,1,9.4200001,0,1
1,1,0,0,1
1,1,0,0,1
1,1,4.4299998,0,0
0,0,0,0,1
1,1,0,0,1
1,0,0,0,1
1,1,8.6199999,0,1
1,1,0,0,1
0,1,0,0,1
1,0,0,0,1
1,1,0,0,1
0,1,0,3.74,0
0,1,0,0,1
0,1,0,0,0
0,0,8.3699999,0,0
0,1,0,0,1
1,0,0,0,1
0,0,0,0,0
1,0,15.95,25.309999,1
0,1,0,0,1
0,0,0,0,0
0,1,2.9400001,0,0
1,1,0,0,0
0,1,0,0,1
1,1,0,0,1
1,1,0,0,0
1,0,0,0,1
1,0,0,0,0
1,1,0,0,0
1,0,0,0,0
0,1,0,5.1999998,1
0,1,0,0,1
0,1,0,0,0
0,1,0,8.6999998,1
0,1,0,0,0
1,1,0,0,1
1,1,0,0,1
1,1,0,0,0
1,1,3.1600001,0,0
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,0,14.85,0,1
0,1,0,5.0599999,1
0,1,0,0,1
1,1,0,0,1
1,0,0,0,1
1,0,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,0,0,0,1
0,1,0,0,1
0,1,6.23,0,1
1,0,0,0,0
1,0,0,0,1
1,1,0,4.79,1
0,1,0,0,0
1,1,0,0,0
1,0,0,0,1
0,1,0,0,1
1,1,0,10.01,1
0,0,0,0,1
0,1,0,0,1
0,1,0,0,1
1,0,0,0,0
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,0,5.5799999,0,0
0,1,0,9.75,1
1,1,0,0,0
1,1,0,4.04,0
1,1,0,0,1
1,1,0,0,0
1,1,0,0,0
1,1,6.04,0,1
1,1,0,0,0
1,1,7.1199999,0,0
1,1,0,0,1
1,1,0,0,1
1,0,0,0,0
0,1,0,2.8599999,0
1,1,0,0,0
0,0,0,12.26,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
1,0,0,0,0
0,0,0,0,1
0,1,0,0,0
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,0,0,0,1
1,1,0,0,1
0,0,0,0,1
1,1,0,0,1
0,1,0,0,1
0,0,0,0,1
1,1,0,0,1
1,1,0,0,1
0,0,0,0,1
1,1,0,0,1
0,0,0,0,1
1,0,0,0,1
1,1,5.5700002,0,1
0,1,6.0100002,0,1
1,1,0,0,1
1,1,4.2800002,0,0
1,1,9.4799995,0,0
1,1,0,0,0
1,1,0,0,0
0,1,0,0,1
0,0,0,0,0
1,1,0,4.0100002,1
0,1,0,0,1
0,1,0,0,1
0,1,6.9299998,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,0
0,1,0,4.0100002,0
0,1,0,0,0
1,1,0,0,0
1,1,0,0,1
1,1,0,0,1
1,0,0,0,1
1,1,0,5.8800001,1
0,1,0,0,1
0,1,0,0,0
1,0,0,0,0
1,1,0,0,0
1,1,0,6.8099999,1
1,1,0,0,1
1,0,0,0,0
0,0,0,0,1
1,0,0,0,0
0,1,0,7.5900002,1
0,1,0,0,0
0,0,0,7.8899999,0
1,0,0,0,1
1,0,0,0,1
1,1,0,0,1
0,0,0,0,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,0,0,0,1
1,1,0,0,0
0,1,0,9.0600004,1
1,1,0,0,1
1,1,0,0,1
1,1,8.1499996,0,1
0,1,0,0,1
1,1,0,0,0
1,1,0,3.9300001,0
0,0,0,0,1
1,1,0,0,0
1,0,0,0,1
1,0,0,0,1
1,0,0,0,0
1,1,0,0,1
0,1,0,6.8000002,1
1,1,4.9699998,0,1
0,1,0,0,1
1,1,0,0,1
1,0,0,0,1
1,1,4.46,0,0
1,1,8.6400003,0,1
1,1,0,0,0
1,0,0,0,1
0,1,0,0,1
1,1,0,0,1
1,0,7.8200002,0,1
1,1,0,0,0
0,1,7.3299999,0,1
1,0,0,0,1
0,1,3.5999999,0,0
1,0,12.82,0,1
0,1,0,0,0
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,6.4299998,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,16.4,1
1,1,0,0,1
0,1,3.8900001,0,0
1,1,0,0,1
0,0,0,0,1
0,1,0,0,0
0,1,0,0,1
0,1,0,0,1
1,0,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,5.6500001,0,0
1,1,3.45,0,0
0,1,0,0,1
0,0,0,0,0
1,1,0,0,1
1,0,0,0,1
1,1,0,0,0
0,1,4.3699999,0,0
1,1,0,0,1
1,1,8.8100004,0,1
0,0,0,0,1
1,1,0,0,1
1,0,0,0,1
0,1,0,0,1
0,1,0,4.54,1
0,0,0,15.29,1
1,1,0,0,1
1,0,0,0,1
0,0,11.71,0,1
0,1,0,0,0
1,1,0,8.1300001,1
1,1,0,0,1
1,1,0,0,0
1,1,0,0,1
1,0,0,0,0
0,1,2.97,5.8499999,0
0,1,0,0,1
1,1,0,0,1
0,1,0,0,0
0,1,0,0,0
0,1,0,0,0
1,1,0,0,1
0,1,0,0,0
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,4.8000002,1
1,1,0,0,1
1,1,0,5.1799998,0
0,1,0,0,1
1,1,0,0,1
1,1,5.2399998,0,1
1,1,7.75,0,1
1,1,0,3.4300001,0
1,1,0,0,0
1,1,0,0,1
0,0,11.17,8.6300001,1
1,0,0,0,0
0,1,0,0,1
1,0,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,0
0,0,9.0100002,0,1
0,1,0,0,0
1,0,0,0,1
1,1,0,0,1
0,1,0,0,1
1,0,0,13.73,1
0,1,0,0,1
1,0,0,0,1
1,1,0,0,0
0,0,0,0,1
1,1,0,0,0
0,1,0,0,1
0,1,0,0,1
1,0,8.25,0,1
0,1,0,0,0
1,1,0,0,1
1,0,0,0,1
1,0,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,0
1,0,0,0,1
0,0,0,13.38,0
1,1,0,0,1
1,1,0,0,0
1,1,0,0,0
0,0,0,0,1
0,1,0,0,0
1,0,0,0,1
0,1,3.25,0,0
1,0,0,0,0
0,0,0,0,1
1,0,0,0,0
0,1,0,0,1
0,1,0,0,1
1,1,0,0,0
1,1,0,0,1
0,1,0,0,1
0,1,0,0,0
1,1,11.88,0,1
1,1,0,0,1
0,0,0,0,1
0,1,0,0,1
0,1,9.0600004,0,1
1,0,0,0,1
1,0,0,0,0
1,0,14.27,0,1
0,1,3.8599999,0,0
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,0,0,0,1
1,1,7.3699999,0,1
0,0,0,0,1
0,0,0,0,1
1,1,5.46,0,1
1,0,0,0,0
1,1,0,3.6900001,1
1,1,0,0,1
1,0,0,0,1
1,0,0,0,1
0,1,0,5.8899999,1
1,1,0,0,1
1,1,0,0,1
0,1,0,5.96,0
0,1,0,0,1
1,0,0,13.57,1
0,0,6.77,0,0
1,0,7.46,0,0
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
1,1,8.75,0,1
1,1,0,8.6700001,1
1,1,0,0,0
1,1,0,0,0
1,0,0,7.21,1
1,0,0,0,1
1,1,0,0,1
0,0,0,0,1
0,1,5.8899999,0,1
1,0,14.15,0,1
1,0,0,0,1
1,1,0,0,0
1,1,6.8299999,0,0
0,1,0,0,1
1,1,0,0,1
1,1,0,0,0
0,0,0,0,1
1,1,0,0,1
1,0,0,0,0
1,0,0,0,1
1,1,0,0,1
1,0,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,5.04,0
0,1,5.5300002,0,1
1,1,0,0,1
0,1,5.9699998,0,1
0,0,0,0,0
1,1,0,0,0
1,0,0,0,0
1,1,0,0,1
1,0,0,0,1
0,1,0,0,1
0,0,0,0,0
1,1,0,5.6399999,1
0,1,0,0,0
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,0
0,1,0,0,0
1,1,0,0,1
1,1,3.74,0,1
0,0,0,0,0
1,1,0,0,0
0,1,0,0,1
1,1,0,0,1
0,1,0,6.6500001,1
1,0,16.02,0,1
0,1,0,0,0
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
1,0,0,0,0
1,1,0,0,1
0,1,0,0,1
1,0,0,0,0
1,1,5.8200002,0,1
1,0,0,0,1
0,0,0,0,1
0,0,6.1999998,0,0
1,1,0,0,0
0,0,0,0,1
1,0,0,0,1
1,0,0,0,1
0,1,0,0,1
0,1,0,0,1
1,0,0,0,1
1,1,0,0,1
1,1,0,0,0
1,1,0,0,0
0,1,0,0,1
0,1,0,2.8399999,0
0,0,0,0,1
0,1,0,0,0
0,1,0,0,1
0,0,0,0,0
1,0,0,0,1
0,0,0,0,1
0,0,0,0,1
0,1,0,0,1
0,1,0,0,0
0,1,0,4.3899999,1
0,0,0,15.54,1
0,0,0,0,0
1,1,0,0,1
1,1,0,5.9000001,0
1,0,0,0,0
1,1,0,0,0
0,1,0,11.57,0
1,1,0,0,1
0,0,0,0,1
0,1,0,0,1
0,0,0,0,0
1,1,0,0,0
0,1,8.1000004,0,1
0,1,0,10.04,1
0,0,0,0,1
1,1,0,10.16,1
0,0,0,0,0
1,1,0,0,1
1,1,0,0,1
1,0,0,0,1
0,1,0,0,0
0,0,0,0,1
1,0,0,0,1
0,1,0,0,1
1,1,0,0,1
1,0,0,0,0
0,1,0,0,1
1,1,0,0,1
1,1,0,0,0
0,1,0,0,1
1,0,0,0,0
1,0,0,0,1
1,1,4.1399999,0,1
1,1,5,0,1
1,1,0,0,0
0,0,16.41,0,1
0,1,0,0,1
1,0,7.77,10.42,1
0,1,0,0,1
1,0,0,0,0
0,0,0,0,1
0,0,0,0,1
0,1,0,0,1
1,1,0,2.9100001,1
1,1,8.5600004,0,1
0,1,0,0,1
1,1,0,0,1
1,1,2.7,0,1
1,1,0,0,0
1,0,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
1,0,8.46,12.7,1
1,1,3.72,0,0
0,1,0,0,0
1,0,0,0,0
0,1,0,0,1
0,1,0,0,1
0,0,0,0,0
1,1,0,0,1
0,1,0,0,0
1,1,6.5599999,4.79,1
0,0,0,0,1
0,1,0,0,1
1,1,0,0,1
0,0,0,0,0
0,1,6.0799999,0,1
0,0,0,17.75,1
1,1,0,0,1
1,1,5.7399998,0,1
1,0,0,0,1
1,1,0,0,1
0,1,0,0,0
0,1,4.5900002,0,1
1,1,9.8500004,5.1700001,1
0,0,0,0,1
1,1,8.8800001,0,1
0,1,0,0,1
1,0,0,16.24,1
1,1,5.8099999,0,1
0,1,0,0,1
1,0,0,0,1
0,1,4.3000002,0,1
1,0,0,0,1
0,1,0,0,1
0,1,0,0,0
0,1,0,0,1
1,1,0,0,1
0,0,0,0,1
1,1,0,0,1
0,1,0,0,1
1,0,13.22,0,0
1,1,0,0,0
1,1,0,0,1
1,1,0,5.8099999,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,0
1,1,0,0,1
1,1,0,0,1
0,0,0,0,1
1,1,0,0,1
0,1,5.5,0,1
1,0,0,0,0
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
1,0,8.8199997,0,1
1,0,0,0,1
1,0,0,7.0599999,0
1,0,0,0,0
1,1,0,0,1
0,1,0,0,0
0,1,5.02,0,1
1,1,0,7.8400002,1
1,1,0,0,1
0,1,0,0,1
1,1,0,0,1
1,1,5.1100001,0,0
1,0,0,0,1
1,1,0,0,1
1,1,0,0,0
1,1,0,0,1
1,1,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
0,1,0,0,1
1,1,0,0,1
1,1,5.9099998,0,0
0,0,14.45,0,1
0,1,2.75,0,1
0,0,0,0,1
0,1,0,0,0
0,1,0,0,0
1,1,0,7.8400002,1
0,1,0,0,1
0,1,0,7.5700002,1
0,1,0,0,1
1,1,0,0,1
1,1,3.6300001,0,0
1,0,0,14.74,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,4.1399999,0,1
1,1,0,0,1
1,1,0,0,0
0,1,0,0,1
1,0,0,12.13,0
0,1,0,0,1
1,0,0,0,1
0,0,0,0,1
1,1,0,0,1
0,0,0,0,1
0,0,0,0,0
1,1,0,0,1
0,1,0,0,1
0,1,0,0,0
1,1,0,0,1
1,1,0,0,1
1,0,0,0,1
1,0,10.43,0,0
1,1,0,0,1
0,0,0,0,0
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,7.8400002,1
1,1,0,0,1
0,0,0,0,0
1,1,0,0,1
1,1,7.77,0,1
1,0,0,0,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,0,0,0,0
0,0,0,0,0
0,1,6.6900001,12.44,1
1,1,0,0,1
1,1,6.8400002,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,1
1,1,7.0799999,0,1
1,0,0,0,1
1,1,0,0,1
1,0,0,0,1
1,1,0,0,0
1,1,0,3.6099999,0
0,1,0,0,1
0,1,0,0,1
1,1,0,0,0
1,1,0,0,1
0,0,0,0,1
1,1,5.0700002,0,0
0,0,0,0,0
1,0,0,0,1
1,0,0,0,0
1,1,0,0,0
1,1,0,0,1
0,1,0,0,0
1,1,0,0,0
1,0,0,0,0
1,1,3.3800001,3.8399999,0
1,0,9.0900002,0,1
1,1,0,0,1
1,1,0,0,0
1,1,0,0,0
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,0
1,0,0,0,1
1,1,0,0,1
1,0,0,0,1
1,1,0,0,1
1,1,6.9899998,0,1
0,1,7.0700002,0,1
0,0,0,0,1
0,1,0,0,1
0,1,0,6.2600002,1
0,1,0,5.73,1
0,0,0,0,1
0,0,0,0,0
0,1,0,0,1
1,0,0,0,1
1,1,0,0,1
1,1,0,0,1
1,0,8.75,0,1
1,1,0,0,0
1,1,0,0,1
1,1,0,0,0
1,1,0,0,1
0,1,0,0,0
0,1,0,0,0
1,0,0,0,0
1,1,8.5200005,0,1
1,1,0,6.6500001,1
0,1,0,0,1
0,0,0,16.280001,1
1,1,0,0,1
0,0,0,0,1
1,1,0,0,1
0,1,0,0,0
1,1,0,0,1
0,1,4.7600002,0,0
1,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
1,0,0,0,1
0,1,0,0,0
0,1,0,0,1
1,1,0,0,0
1,0,0,8.6800003,1
0,0,0,0,1
1,0,0,0,0
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,0,0,22.110001,1
1,1,0,0,1
0,1,0,0,0
1,0,7.6199999,0,1
0,0,0,0,1
1,1,3.3900001,0,0
0,0,0,18.59,1
1,1,0,0,1
1,1,0,0,1
0,0,0,21.58,1
1,1,0,0,1
0,1,0,0,1
1,0,0,0,1
1,1,0,0,1
1,0,0,0,1
0,1,0,6.48,1
0,0,0,0,1
1,0,0,0,1
1,0,0,12.92,1
1,1,0,0,1
1,0,0,0,1
0,0,3.1700001,0,1
1,0,0,0,1
1,1,0,4.8800001,0
1,0,0,0,1
1,1,4.75,0,1
1,1,0,0,1
0,0,0,0,1
1,0,0,0,1
1,1,0,0,0
0,1,0,0,1
0,1,0,7.5599999,1
1,1,0,0,1
0,0,11.73,0,1
1,1,0,0,1
1,0,0,0,0
1,1,0,0,1
1,1,0,9.0900002,1
1,0,0,0,1
1,0,0,4.5100002,1
0,1,0,0,1
1,1,0,0,1
0,1,3.3399999,0,1
0,0,0,0,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,0,0,0,1
1,1,0,0,1
1,0,0,0,1
0,1,0,0,0
0,0,14.99,0,1
1,0,10.68,0,1
1,0,0,0,1
1,1,0,0,1
0,1,0,0,1
1,1,0,8.3100004,1
1,1,0,0,1
0,1,0,0,0
1,1,0,0,1
1,1,0,0,0
1,0,0,0,1
1,1,0,0,0
0,1,0,0,1
0,1,0,0,1
1,1,0,0,0
0,1,0,0,1
1,1,0,0,1
1,1,0,2.99,0
1,0,0,0,1
0,1,0,0,0
1,1,4.9200001,5.5999999,1
1,1,0,7.9400001,1
0,1,0,3.4400001,1
0,1,0,0,0
0,1,0,0,1
0,1,0,0,0
0,1,0,7.25,1
1,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,0,0,19.120001,1
1,1,4.4899998,0,1
1,1,2.71,0,0
0,1,0,0,1
1,1,4.0300002,0,1
0,1,0,0,0
1,1,0,0,0
0,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,0
1,1,0,0,0
1,1,0,0,1
1,0,0,0,1
1,1,0,0,1
0,1,6.9200001,0,1
0,0,10.14,0,1
1,1,0,0,1
0,1,0,0,1
1,1,0,0,0
1,0,0,0,1
1,0,0,0,0
0,0,0,0,1
0,1,0,6.0999999,1
1,0,0,0,1
1,1,0,0,1
1,1,0,0,0
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,0,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
1,0,9.3199997,0,1
0,0,0,0,1
0,1,0,0,1
0,1,7.6500001,0,1
0,0,0,0,0
0,0,0,0,1
0,1,0,0,0
0,1,0,0,0
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,0,8.96,0,1
1,1,0,0,0
1,1,0,0,0
1,1,0,0,0
0,1,0,0,0
1,1,0,5.9200001,1
0,0,0,0,0
0,0,0,0,1
0,1,0,0,0
0,0,0,12.77,1
0,0,0,0,1
0,1,4.5300002,0,1
1,1,0,0,0
1,1,0,0,1
0,1,0,0,0
0,0,0,0,1
1,1,0,0,1
0,1,0,0,1
0,0,0,0,0
1,1,0,0,1
1,1,0,0,0
1,1,0,0,1
0,0,0,0,1
0,1,0,5.9000001,1
1,1,0,0,1
1,0,0,0,1
1,1,0,0,1
0,1,0,6.46,1
1,0,0,14.91,1
1,0,14.69,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,0
0,1,0,0,1
0,0,6.98,0,0
1,0,0,0,1
1,1,0,0,0
1,1,5.29,0,1
1,1,0,0,0
0,1,5.3200002,0,1
0,0,0,0,1
1,0,0,0,1
0,0,0,0,1
0,1,0,0,1
1,1,0,0,1
0,0,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,6.8000002,1
1,1,0,3.71,0
1,1,4.0700002,4.6599998,1
0,0,0,0,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,7.1500001,1
1,1,0,0,1
1,1,0,6.5500002,1
0,1,0,0,1
0,1,0,0,0
0,1,0,0,0
